customer_id,registration_date,country,age_group,gender,acquisition_channel,email_subscribed,total_orders,lifetime_value
1658,2025-05-06 17:44:21.717913,UK,55+,M,Direct,True,3,665.0
1659,2025-05-28 17:44:21.717913,US,36-45,F,Facebook Ads,True,1,452.87
1660,2025-07-14 17:44:21.717913,France,55+,F,Google Ads,True,7,188.97
1661,2025-03-29 17:44:21.717913,Canada,46-55,M,Affiliate,True,4,380.38
1662,2025-03-10 17:44:21.717913,Japan,36-45,M,Facebook Ads,True,6,78.9
1663,2025-06-06 17:44:21.717913,Australia,55+,F,Organic Search,True,2,311.69
1664,2025-03-29 17:44:21.717913,Germany,55+,F,Google Ads,False,2,170.84
1665,2025-02-22 17:44:21.717913,Canada,18-25,F,Facebook Ads,False,5,790.38
1666,2025-04-24 17:44:21.717913,Japan,36-45,M,Facebook Ads,False,6,692.52
1667,2025-04-21 17:44:21.717913,Germany,18-25,M,Email Marketing,True,2,645.62
1668,2025-06-20 17:44:21.717913,Australia,55+,M,Email Marketing,True,2,211.15
1669,2025-07-09 17:44:21.717913,Japan,18-25,M,Affiliate,True,5,111.67
1670,2025-06-06 17:44:21.717913,Germany,26-35,F,Organic Search,False,2,245.04
1671,2025-06-26 17:44:21.717913,France,26-35,M,Email Marketing,True,5,281.62
1672,2025-07-08 17:44:21.717913,Germany,36-45,F,Affiliate,False,6,171.59
1673,2025-07-13 17:44:21.717913,Germany,18-25,M,Email Marketing,True,3,549.4
1674,2025-04-17 17:44:21.717913,Canada,26-35,M,Facebook Ads,True,5,138.2
1675,2025-07-30 17:44:21.717913,Japan,36-45,M,Direct,True,4,182.42
1676,2025-07-21 17:44:21.717913,Germany,18-25,F,Organic Search,True,4,304.77
1677,2025-03-20 17:44:21.717913,Canada,46-55,M,Facebook Ads,True,3,435.03
1678,2025-02-19 17:44:21.717913,Australia,18-25,M,Direct,True,6,109.66
1679,2025-03-20 17:44:21.717913,Japan,55+,M,Affiliate,True,3,78.46
1680,2025-06-22 17:44:21.717913,Australia,55+,M,Google Ads,False,5,176.23
1681,2025-03-01 17:44:21.717913,France,26-35,M,Affiliate,True,2,564.25
1682,2025-05-27 17:44:21.717913,Canada,46-55,M,Facebook Ads,True,4,167.8
1683,2025-06-26 17:44:21.717913,Australia,36-45,M,Facebook Ads,True,5,175.84
1684,2025-03-02 17:44:21.717913,Japan,18-25,F,Facebook Ads,True,4,719.97
1685,2025-03-09 17:44:21.717913,Australia,36-45,F,Google Ads,True,4,90.03
1686,2025-03-07 17:44:21.717913,Germany,36-45,M,Affiliate,False,4,516.99
1687,2025-04-03 17:44:21.717913,US,26-35,M,Affiliate,True,4,462.55
1688,2025-07-14 17:44:21.717913,US,55+,F,Affiliate,True,7,302.08
1689,2025-02-28 17:44:21.717913,US,36-45,F,Email Marketing,True,3,530.6
1690,2025-06-29 17:44:21.717913,Germany,18-25,M,Email Marketing,False,3,704.8
1691,2025-03-20 17:44:21.717913,Germany,55+,F,Affiliate,True,2,317.4
1692,2025-05-30 17:44:21.717913,Japan,46-55,F,Direct,True,3,405.14
1693,2025-06-21 17:44:21.717913,Canada,55+,M,Facebook Ads,True,1,113.0
1694,2025-07-19 17:44:21.717913,UK,55+,M,Facebook Ads,True,4,744.87
1695,2025-05-10 17:44:21.717913,Canada,55+,F,Affiliate,True,5,102.39
1696,2025-03-03 17:44:21.717913,France,18-25,F,Facebook Ads,True,7,674.35
1697,2025-03-29 17:44:21.717913,US,26-35,M,Direct,True,1,129.11
1698,2025-06-11 17:44:21.717913,UK,55+,M,Email Marketing,False,4,311.55
1699,2025-07-24 17:44:21.717913,US,55+,F,Facebook Ads,False,5,106.54
1700,2025-07-14 17:44:21.717913,Germany,36-45,F,Email Marketing,True,2,504.11
1701,2025-04-29 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,4,272.93
1702,2025-07-06 17:44:21.717913,Australia,55+,M,Organic Search,False,4,728.96
1703,2025-03-16 17:44:21.717913,US,55+,M,Email Marketing,True,2,688.55
1704,2025-07-18 17:44:21.717913,UK,46-55,M,Affiliate,True,5,657.59
1705,2025-05-01 17:44:21.717913,Japan,55+,F,Google Ads,True,2,678.45
1706,2025-04-20 17:44:21.717913,US,55+,M,Affiliate,True,4,769.97
1707,2025-06-12 17:44:21.717913,US,46-55,F,Affiliate,True,2,670.14
1708,2025-08-01 17:44:21.717913,Australia,18-25,M,Organic Search,True,9,344.99
1709,2025-04-16 17:44:21.717913,US,55+,F,Affiliate,False,6,662.53
1710,2025-06-07 17:44:21.717913,UK,55+,F,Organic Search,True,7,723.85
1711,2025-02-28 17:44:21.717913,France,26-35,M,Organic Search,True,5,286.05
1712,2025-03-03 17:44:21.717913,UK,26-35,Other,Email Marketing,True,3,79.36
1713,2025-04-28 17:44:21.717913,Australia,55+,F,Direct,False,4,544.37
1714,2025-02-13 17:44:21.717913,Canada,36-45,M,Google Ads,True,1,222.76
1715,2025-05-12 17:44:21.717913,Australia,55+,F,Google Ads,False,4,322.54
1716,2025-03-17 17:44:21.717913,UK,36-45,Other,Organic Search,True,4,543.81
1717,2025-06-17 17:44:21.717913,US,26-35,M,Facebook Ads,True,2,457.19
1718,2025-06-10 17:44:21.717913,France,26-35,F,Direct,False,2,652.19
1719,2025-04-07 17:44:21.717913,UK,26-35,M,Email Marketing,False,5,424.58
1720,2025-03-29 17:44:21.717913,Australia,55+,F,Organic Search,True,4,367.33
1721,2025-05-03 17:44:21.717913,Australia,18-25,M,Google Ads,False,4,195.48
1722,2025-07-28 17:44:21.717913,France,26-35,F,Google Ads,False,4,113.67
1723,2025-06-06 17:44:21.717913,France,36-45,M,Google Ads,False,2,135.21
1724,2025-03-07 17:44:21.717913,Japan,46-55,M,Organic Search,True,2,385.04
1725,2025-03-21 17:44:21.717913,US,55+,M,Organic Search,True,5,642.59
1726,2025-02-07 17:44:21.717913,Canada,46-55,F,Google Ads,True,2,289.79
1727,2025-05-12 17:44:21.717913,UK,26-35,M,Google Ads,True,4,607.81
1728,2025-06-28 17:44:21.717913,France,36-45,M,Email Marketing,True,1,773.61
1729,2025-02-11 17:44:21.717913,UK,26-35,F,Organic Search,True,6,217.1
1730,2025-03-30 17:44:21.717913,Canada,36-45,F,Google Ads,True,4,381.22
1731,2025-04-21 17:44:21.717913,Canada,36-45,F,Affiliate,True,4,137.54
1732,2025-06-02 17:44:21.717913,Japan,55+,M,Email Marketing,True,3,272.07
1733,2025-06-21 17:44:21.717913,Australia,26-35,F,Google Ads,True,3,584.31
1734,2025-05-28 17:44:21.717913,Japan,18-25,F,Direct,False,5,611.14
1735,2025-05-21 17:44:21.717913,Australia,36-45,Other,Organic Search,False,4,583.69
1736,2025-03-03 17:44:21.717913,UK,18-25,F,Direct,True,3,762.54
1737,2025-02-15 17:44:21.717913,Japan,26-35,M,Google Ads,True,6,215.85
1738,2025-05-19 17:44:21.717913,UK,55+,F,Direct,True,2,758.54
1739,2025-03-20 17:44:21.717913,Japan,46-55,Other,Affiliate,False,3,142.45
1740,2025-06-22 17:44:21.717913,Japan,18-25,F,Email Marketing,False,4,430.31
1741,2025-02-24 17:44:21.717913,Germany,55+,M,Email Marketing,True,7,741.31
1742,2025-03-14 17:44:21.717913,Canada,26-35,F,Email Marketing,True,5,584.65
1743,2025-07-25 17:44:21.717913,Canada,36-45,F,Google Ads,True,4,466.42
1744,2025-07-29 17:44:21.717913,Australia,18-25,M,Organic Search,False,2,378.03
1745,2025-06-15 17:44:21.717913,France,55+,F,Google Ads,False,4,108.94
1746,2025-04-29 17:44:21.717913,Canada,46-55,M,Facebook Ads,False,5,332.67
1747,2025-08-01 17:44:21.717913,Japan,55+,M,Organic Search,False,3,421.89
1748,2025-07-26 17:44:21.717913,UK,36-45,M,Google Ads,True,5,625.95
1749,2025-07-05 17:44:21.717913,UK,18-25,M,Organic Search,True,3,234.51
1750,2025-04-02 17:44:21.717913,Japan,46-55,M,Direct,True,3,443.95
1751,2025-03-16 17:44:21.717913,Canada,36-45,F,Organic Search,True,2,226.04
1752,2025-06-16 17:44:21.717913,UK,46-55,M,Organic Search,True,2,286.52
1753,2025-07-23 17:44:21.717913,Japan,36-45,F,Facebook Ads,True,4,504.98
1754,2025-06-08 17:44:21.717913,US,26-35,F,Affiliate,True,3,569.35
1755,2025-03-09 17:44:21.717913,Canada,26-35,M,Organic Search,False,4,713.81
1756,2025-07-01 17:44:21.717913,Germany,18-25,F,Direct,True,6,666.96
1757,2025-02-21 17:44:21.717913,Australia,26-35,F,Direct,True,2,99.62
1758,2025-06-26 17:44:21.717913,US,36-45,M,Affiliate,True,3,224.3
1759,2025-06-15 17:44:21.717913,Japan,55+,F,Google Ads,True,5,203.42
1760,2025-03-28 17:44:21.717913,Japan,46-55,M,Direct,False,3,116.83
1761,2025-03-23 17:44:21.717913,Canada,18-25,M,Email Marketing,True,3,326.18
1762,2025-06-07 17:44:21.717913,UK,26-35,F,Email Marketing,True,3,327.93
1763,2025-07-24 17:44:21.717913,Japan,26-35,M,Direct,True,2,565.27
1764,2025-04-09 17:44:21.717913,Canada,26-35,F,Facebook Ads,False,3,714.73
1765,2025-04-19 17:44:21.717913,US,18-25,M,Google Ads,False,3,506.84
1766,2025-06-19 17:44:21.717913,UK,55+,M,Google Ads,True,2,355.1
1767,2025-03-06 17:44:21.717913,France,18-25,F,Email Marketing,True,6,151.43
1768,2025-06-30 17:44:21.717913,France,18-25,Other,Email Marketing,True,2,692.42
1769,2025-02-16 17:44:21.717913,US,36-45,F,Google Ads,True,6,353.04
1770,2025-05-12 17:44:21.717913,Australia,18-25,M,Google Ads,True,5,62.23
1771,2025-04-10 17:44:21.717913,Germany,55+,F,Facebook Ads,True,4,287.86
1772,2025-05-01 17:44:21.717913,Japan,36-45,M,Email Marketing,True,5,376.97
1773,2025-04-14 17:44:21.717913,Germany,26-35,M,Direct,True,4,252.82
1774,2025-06-21 17:44:21.717913,Japan,26-35,F,Facebook Ads,True,1,767.2
1775,2025-07-27 17:44:21.717913,Canada,46-55,F,Email Marketing,True,3,558.57
1776,2025-02-23 17:44:21.717913,Japan,36-45,F,Direct,False,3,218.29
1777,2025-03-25 17:44:21.717913,Australia,18-25,F,Direct,True,5,335.91
1778,2025-06-07 17:44:21.717913,UK,46-55,M,Email Marketing,True,5,491.37
1779,2025-06-19 17:44:21.717913,Canada,36-45,M,Email Marketing,True,5,452.99
1780,2025-05-18 17:44:21.717913,Germany,55+,M,Email Marketing,True,5,88.48
1781,2025-07-04 17:44:21.717913,UK,46-55,F,Email Marketing,True,2,351.58
1782,2025-08-01 17:44:21.717913,Australia,18-25,F,Direct,True,4,149.48
1783,2025-07-05 17:44:21.717913,Japan,18-25,F,Organic Search,True,9,341.09
1784,2025-06-19 17:44:21.717913,Canada,46-55,M,Facebook Ads,True,3,349.27
1785,2025-04-21 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,7,718.32
1786,2025-03-29 17:44:21.717913,Canada,26-35,F,Google Ads,True,4,320.2
1787,2025-04-14 17:44:21.717913,Japan,36-45,M,Direct,True,4,390.85
1788,2025-05-03 17:44:21.717913,France,18-25,M,Direct,True,7,530.66
1789,2025-07-26 17:44:21.717913,Canada,36-45,Other,Affiliate,True,5,185.95
1790,2025-05-08 17:44:21.717913,US,46-55,F,Organic Search,True,6,361.83
1791,2025-02-19 17:44:21.717913,Australia,55+,M,Google Ads,True,5,161.4
1792,2025-05-26 17:44:21.717913,Canada,55+,F,Organic Search,True,3,188.69
1793,2025-05-27 17:44:21.717913,UK,36-45,M,Organic Search,True,4,102.31
1794,2025-06-13 17:44:21.717913,Japan,36-45,F,Organic Search,False,3,353.16
1795,2025-07-29 17:44:21.717913,Australia,55+,M,Direct,True,6,51.63
1796,2025-06-03 17:44:21.717913,France,46-55,Other,Google Ads,False,3,736.48
1797,2025-06-10 17:44:21.717913,Japan,55+,F,Email Marketing,False,2,207.66
1798,2025-06-14 17:44:21.717913,UK,26-35,F,Google Ads,False,7,673.39
1799,2025-05-22 17:44:21.717913,Japan,26-35,M,Organic Search,False,5,630.96
1800,2025-02-05 17:44:21.717913,US,46-55,F,Affiliate,False,5,547.28
1801,2025-07-27 17:44:21.717913,Canada,46-55,F,Affiliate,True,5,208.46
1802,2025-03-11 17:44:21.717913,Canada,46-55,F,Organic Search,True,4,237.02
1803,2025-02-28 17:44:21.717913,UK,55+,M,Email Marketing,True,4,582.18
1804,2025-05-22 17:44:21.717913,Canada,36-45,M,Email Marketing,True,2,134.89
1805,2025-02-26 17:44:21.717913,Germany,26-35,M,Affiliate,False,5,130.92
1806,2025-06-24 17:44:21.717913,Germany,46-55,F,Organic Search,False,2,792.82
1807,2025-06-04 17:44:21.717913,Japan,55+,F,Affiliate,False,6,320.43
1808,2025-07-02 17:44:21.717913,Germany,46-55,M,Affiliate,True,2,798.97
1809,2025-05-04 17:44:21.717913,Germany,18-25,M,Facebook Ads,True,5,693.08
1810,2025-05-03 17:44:21.717913,Germany,46-55,F,Facebook Ads,False,2,441.66
1811,2025-03-09 17:44:21.717913,France,55+,F,Facebook Ads,True,3,336.79
1812,2025-07-17 17:44:21.717913,Germany,36-45,F,Email Marketing,False,3,674.29
1813,2025-04-03 17:44:21.717913,Germany,46-55,F,Facebook Ads,True,7,105.59
1814,2025-02-24 17:44:21.717913,US,26-35,M,Direct,True,4,326.4
1815,2025-07-24 17:44:21.717913,Australia,55+,F,Organic Search,True,3,600.47
1816,2025-08-01 17:44:21.717913,France,46-55,F,Email Marketing,False,5,130.18
1817,2025-03-02 17:44:21.717913,Japan,26-35,M,Organic Search,True,2,515.24
1818,2025-02-10 17:44:21.717913,France,18-25,M,Google Ads,False,5,180.18
1819,2025-03-01 17:44:21.717913,UK,36-45,M,Google Ads,True,2,296.49
1820,2025-06-21 17:44:21.717913,Australia,26-35,M,Organic Search,True,4,420.66
1821,2025-03-16 17:44:21.717913,Australia,18-25,M,Direct,False,4,362.29
1822,2025-07-16 17:44:21.717913,Japan,26-35,F,Google Ads,True,4,221.1
1823,2025-04-11 17:44:21.717913,France,26-35,F,Direct,False,3,274.17
1824,2025-03-18 17:44:21.717913,France,36-45,M,Direct,True,6,132.47
1825,2025-05-21 17:44:21.717913,Germany,46-55,F,Direct,False,2,295.3
1826,2025-05-04 17:44:21.717913,UK,46-55,F,Facebook Ads,False,6,575.68
1827,2025-02-18 17:44:21.717913,US,26-35,M,Google Ads,False,4,403.31
1828,2025-06-08 17:44:21.717913,UK,55+,F,Facebook Ads,False,6,244.07
1829,2025-03-19 17:44:21.717913,Japan,36-45,F,Facebook Ads,False,4,730.23
1830,2025-07-27 17:44:21.717913,Germany,36-45,F,Direct,True,2,701.34
1831,2025-02-17 17:44:21.717913,UK,36-45,M,Facebook Ads,True,6,150.94
1832,2025-02-08 17:44:21.717913,US,46-55,M,Google Ads,True,6,714.19
1833,2025-03-16 17:44:21.717913,UK,46-55,M,Email Marketing,True,5,659.83
1834,2025-06-06 17:44:21.717913,France,55+,F,Affiliate,False,5,438.22
1835,2025-04-10 17:44:21.717913,Japan,55+,F,Google Ads,True,11,421.88
1836,2025-03-28 17:44:21.717913,Australia,18-25,F,Organic Search,False,5,711.26
1837,2025-03-17 17:44:21.717913,US,26-35,Other,Direct,True,2,155.68
1838,2025-05-23 17:44:21.717913,Germany,46-55,M,Affiliate,True,6,243.02
1839,2025-06-12 17:44:21.717913,France,55+,F,Organic Search,False,3,781.88
1840,2025-02-28 17:44:21.717913,Canada,46-55,F,Affiliate,False,3,306.67
1841,2025-05-10 17:44:21.717913,Canada,26-35,F,Organic Search,True,3,96.35
1842,2025-02-05 17:44:21.717913,Germany,18-25,M,Email Marketing,True,4,352.5
1843,2025-06-20 17:44:21.717913,France,26-35,F,Google Ads,True,8,799.58
1844,2025-04-08 17:44:21.717913,US,55+,M,Facebook Ads,False,3,264.61
1845,2025-03-24 17:44:21.717913,Germany,55+,F,Email Marketing,True,2,453.54
1846,2025-04-25 17:44:21.717913,Canada,55+,F,Direct,False,2,360.04
1847,2025-02-27 17:44:21.717913,US,46-55,M,Direct,True,6,562.71
1848,2025-05-11 17:44:21.717913,Germany,26-35,M,Google Ads,True,4,455.34
1849,2025-04-19 17:44:21.717913,Germany,18-25,M,Email Marketing,False,5,129.73
1850,2025-07-19 17:44:21.717913,Canada,46-55,F,Google Ads,False,4,539.4
1851,2025-04-08 17:44:21.717913,UK,26-35,F,Direct,True,3,668.68
1852,2025-04-08 17:44:21.717913,France,36-45,M,Facebook Ads,True,2,541.78
1853,2025-06-27 17:44:21.717913,Canada,36-45,Other,Direct,True,3,556.49
1854,2025-06-02 17:44:21.717913,Australia,18-25,M,Affiliate,True,5,754.09
1855,2025-02-18 17:44:21.717913,US,26-35,F,Organic Search,False,5,469.12
1856,2025-06-23 17:44:21.717913,France,36-45,F,Email Marketing,True,3,136.84
1857,2025-04-18 17:44:21.717913,France,46-55,F,Organic Search,True,2,625.7
1858,2025-02-22 17:44:21.717913,Canada,55+,M,Organic Search,True,4,685.19
1859,2025-06-01 17:44:21.717913,Canada,46-55,Other,Direct,False,3,491.89
1860,2025-06-27 17:44:21.717913,France,36-45,F,Facebook Ads,False,3,696.97
1861,2025-04-25 17:44:21.717913,UK,18-25,F,Email Marketing,True,7,420.88
1862,2025-04-17 17:44:21.717913,France,55+,Other,Google Ads,False,3,148.09
1863,2025-03-10 17:44:21.717913,Japan,46-55,M,Google Ads,True,4,422.58
1864,2025-06-18 17:44:21.717913,Australia,18-25,F,Direct,True,6,177.89
1865,2025-02-13 17:44:21.717913,UK,46-55,F,Google Ads,True,4,216.2
1866,2025-02-25 17:44:21.717913,France,36-45,F,Email Marketing,True,2,574.15
1867,2025-06-08 17:44:21.717913,UK,18-25,F,Google Ads,True,5,259.45
1868,2025-07-13 17:44:21.717913,UK,26-35,M,Affiliate,True,1,180.07
1869,2025-05-18 17:44:21.717913,Australia,36-45,F,Organic Search,True,5,498.12
1870,2025-04-28 17:44:21.717913,Australia,46-55,M,Google Ads,True,4,123.4
1871,2025-06-06 17:44:21.717913,Germany,18-25,M,Organic Search,True,5,81.66
1872,2025-02-17 17:44:21.717913,Canada,18-25,F,Organic Search,True,2,358.46
1873,2025-03-08 17:44:21.717913,Australia,26-35,M,Organic Search,False,2,60.32
1874,2025-03-10 17:44:21.717913,Canada,36-45,F,Direct,False,4,220.76
1875,2025-07-01 17:44:21.717913,Canada,55+,F,Direct,True,6,673.28
1876,2025-03-28 17:44:21.717913,Australia,36-45,M,Google Ads,True,6,463.81
1877,2025-07-09 17:44:21.717913,UK,18-25,F,Google Ads,False,6,459.04
1878,2025-02-11 17:44:21.717913,Germany,55+,M,Direct,True,4,252.09
1879,2025-03-23 17:44:21.717913,Germany,18-25,M,Google Ads,True,5,83.84
1880,2025-04-13 17:44:21.717913,UK,26-35,F,Organic Search,True,6,127.42
1881,2025-03-22 17:44:21.717913,France,46-55,M,Google Ads,True,3,543.01
1882,2025-04-04 17:44:21.717913,France,26-35,F,Facebook Ads,True,3,225.36
1883,2025-08-01 17:44:21.717913,Canada,26-35,M,Direct,False,4,644.9
1884,2025-02-10 17:44:21.717913,UK,26-35,F,Email Marketing,True,4,118.75
1885,2025-06-13 17:44:21.717913,Australia,55+,M,Google Ads,False,4,171.38
1886,2025-07-17 17:44:21.717913,US,55+,M,Facebook Ads,True,5,596.79
1887,2025-07-09 17:44:21.717913,France,36-45,M,Email Marketing,True,5,254.83
1888,2025-02-11 17:44:21.717913,Canada,18-25,M,Direct,False,5,756.98
1889,2025-06-07 17:44:21.717913,Germany,36-45,M,Affiliate,False,3,71.27
1890,2025-03-05 17:44:21.717913,Canada,46-55,M,Direct,True,3,166.13
1891,2025-07-13 17:44:21.717913,US,26-35,F,Affiliate,True,3,616.74
1892,2025-07-17 17:44:21.717913,Germany,18-25,F,Google Ads,True,2,699.08
1893,2025-02-23 17:44:21.717913,Canada,18-25,F,Email Marketing,True,1,345.71
1894,2025-03-01 17:44:21.717913,UK,55+,F,Facebook Ads,True,5,192.69
1895,2025-03-22 17:44:21.717913,Australia,55+,F,Organic Search,False,4,707.96
1896,2025-02-25 17:44:21.717913,Germany,55+,M,Facebook Ads,False,1,254.68
1897,2025-03-08 17:44:21.717913,Canada,18-25,M,Email Marketing,True,5,560.68
1898,2025-06-24 17:44:21.717913,Japan,18-25,Other,Organic Search,True,4,382.41
1899,2025-06-09 17:44:21.717913,Japan,18-25,F,Email Marketing,True,6,701.42
1900,2025-06-25 17:44:21.717913,France,18-25,M,Organic Search,False,3,418.39
1901,2025-07-10 17:44:21.717913,Japan,26-35,M,Google Ads,True,4,553.59
1902,2025-02-06 17:44:21.717913,US,46-55,F,Email Marketing,True,4,229.91
1903,2025-06-12 17:44:21.717913,Australia,18-25,M,Google Ads,False,3,410.95
1904,2025-07-23 17:44:21.717913,Australia,55+,F,Google Ads,True,2,357.86
1905,2025-04-26 17:44:21.717913,Canada,55+,F,Google Ads,False,5,100.03
1906,2025-04-10 17:44:21.717913,UK,36-45,F,Affiliate,True,1,451.55
1907,2025-04-26 17:44:21.717913,Canada,55+,F,Affiliate,False,6,179.84
1908,2025-04-20 17:44:21.717913,Canada,26-35,M,Organic Search,True,4,453.02
1909,2025-05-27 17:44:21.717913,Canada,46-55,Other,Facebook Ads,True,2,341.95
1910,2025-04-19 17:44:21.717913,UK,26-35,M,Organic Search,False,6,203.08
1911,2025-07-12 17:44:21.717913,Australia,36-45,F,Google Ads,True,5,655.99
1912,2025-06-25 17:44:21.717913,France,55+,M,Direct,True,4,226.71
1913,2025-02-14 17:44:21.717913,Canada,36-45,M,Facebook Ads,True,5,132.92
1914,2025-04-27 17:44:21.717913,Germany,46-55,F,Direct,True,4,574.51
1915,2025-05-30 17:44:21.717913,France,55+,F,Facebook Ads,True,2,243.96
1916,2025-07-28 17:44:21.717913,Japan,46-55,M,Google Ads,True,4,582.02
1917,2025-08-03 17:44:21.717913,US,26-35,F,Organic Search,True,5,757.5
1918,2025-04-21 17:44:21.717913,US,36-45,F,Google Ads,True,3,479.41
1919,2025-05-20 17:44:21.717913,Canada,36-45,F,Affiliate,False,2,529.5
1920,2025-04-26 17:44:21.717913,Germany,18-25,F,Direct,True,4,451.94
1921,2025-02-09 17:44:21.717913,Australia,46-55,M,Email Marketing,True,3,465.23
1922,2025-07-18 17:44:21.717913,Germany,18-25,F,Organic Search,True,3,786.68
1923,2025-05-03 17:44:21.717913,Australia,46-55,M,Direct,True,3,492.8
1924,2025-03-27 17:44:21.717913,Australia,26-35,F,Affiliate,True,3,292.45
1925,2025-02-19 17:44:21.717913,Germany,55+,M,Direct,True,8,708.62
1926,2025-06-26 17:44:21.717913,US,46-55,F,Google Ads,True,7,382.88
1927,2025-03-08 17:44:21.717913,UK,26-35,F,Email Marketing,False,4,235.39
1928,2025-05-24 17:44:21.717913,Canada,26-35,F,Direct,False,7,755.0
1929,2025-06-12 17:44:21.717913,France,46-55,F,Organic Search,True,3,598.65
1930,2025-06-27 17:44:21.717913,France,26-35,M,Google Ads,True,3,557.64
1931,2025-04-27 17:44:21.717913,UK,36-45,M,Organic Search,True,4,785.91
1932,2025-07-31 17:44:21.717913,US,46-55,M,Direct,True,2,715.22
1933,2025-07-28 17:44:21.717913,Canada,55+,M,Organic Search,True,6,184.53
1934,2025-07-08 17:44:21.717913,Canada,46-55,M,Email Marketing,True,4,433.92
1935,2025-03-20 17:44:21.717913,Japan,26-35,M,Direct,True,3,194.51
1936,2025-02-20 17:44:21.717913,Australia,55+,M,Affiliate,True,2,323.53
1937,2025-05-26 17:44:21.717913,Australia,46-55,M,Email Marketing,False,4,604.63
1938,2025-05-30 17:44:21.717913,Australia,46-55,M,Affiliate,False,4,240.42
1939,2025-07-25 17:44:21.717913,UK,46-55,F,Google Ads,False,5,720.59
1940,2025-04-29 17:44:21.717913,UK,46-55,M,Affiliate,False,1,119.84
1941,2025-03-17 17:44:21.717913,Germany,55+,M,Affiliate,True,4,188.95
1942,2025-06-23 17:44:21.717913,France,46-55,M,Organic Search,True,4,99.98
1943,2025-04-02 17:44:21.717913,UK,55+,M,Facebook Ads,True,6,180.67
1944,2025-07-09 17:44:21.717913,Japan,18-25,F,Organic Search,True,6,67.92
1945,2025-04-21 17:44:21.717913,UK,18-25,M,Organic Search,False,2,357.14
1946,2025-04-21 17:44:21.717913,Canada,18-25,F,Organic Search,True,4,343.56
1947,2025-03-21 17:44:21.717913,Japan,36-45,M,Facebook Ads,True,3,793.95
1948,2025-04-29 17:44:21.717913,UK,46-55,F,Organic Search,True,6,60.78
1949,2025-07-06 17:44:21.717913,Germany,55+,F,Email Marketing,False,4,772.29
1950,2025-06-04 17:44:21.717913,Australia,55+,Other,Affiliate,True,4,368.72
1951,2025-05-20 17:44:21.717913,Germany,18-25,M,Direct,True,5,621.65
1952,2025-04-06 17:44:21.717913,Germany,26-35,F,Direct,True,4,66.42
1953,2025-03-29 17:44:21.717913,Australia,18-25,F,Affiliate,True,5,345.23
1954,2025-05-15 17:44:21.717913,France,18-25,F,Direct,True,4,569.5
1955,2025-05-09 17:44:21.717913,Japan,55+,M,Affiliate,True,3,303.21
1956,2025-02-22 17:44:21.717913,France,46-55,F,Facebook Ads,False,4,251.79
1957,2025-05-16 17:44:21.717913,UK,26-35,F,Direct,False,2,134.06
1958,2025-07-06 17:44:21.717913,Canada,26-35,F,Google Ads,True,2,626.51
1959,2025-06-24 17:44:21.717913,Japan,36-45,F,Email Marketing,True,2,647.06
1960,2025-05-07 17:44:21.717913,UK,26-35,Other,Organic Search,False,4,460.87
1961,2025-07-14 17:44:21.717913,France,46-55,M,Email Marketing,True,6,687.64
1962,2025-04-22 17:44:21.717913,Australia,46-55,M,Affiliate,False,2,659.88
1963,2025-06-20 17:44:21.717913,Canada,26-35,M,Direct,True,7,97.36
1964,2025-04-27 17:44:21.717913,Japan,36-45,M,Facebook Ads,True,5,435.07
1965,2025-03-31 17:44:21.717913,US,36-45,M,Email Marketing,True,5,52.45
1966,2025-03-19 17:44:21.717913,France,46-55,F,Affiliate,True,4,749.17
1967,2025-02-11 17:44:21.717913,UK,46-55,F,Direct,False,6,615.36
1968,2025-05-15 17:44:21.717913,Australia,46-55,F,Google Ads,True,3,545.58
1969,2025-03-24 17:44:21.717913,France,26-35,M,Email Marketing,True,4,235.75
1970,2025-03-05 17:44:21.717913,UK,36-45,F,Direct,False,3,186.84
1971,2025-04-30 17:44:21.717913,Japan,26-35,M,Google Ads,True,6,442.21
1972,2025-05-08 17:44:21.717913,US,55+,M,Google Ads,False,2,431.28
1973,2025-07-17 17:44:21.717913,UK,46-55,M,Facebook Ads,True,7,278.66
1974,2025-03-31 17:44:21.717913,France,26-35,F,Email Marketing,True,4,447.61
1975,2025-05-10 17:44:21.717913,Canada,26-35,F,Facebook Ads,False,4,281.49
1976,2025-04-02 17:44:21.717913,UK,55+,M,Facebook Ads,False,6,361.82
1977,2025-07-27 17:44:21.717913,Australia,55+,M,Direct,True,3,118.35
1978,2025-05-03 17:44:21.717913,Germany,55+,F,Affiliate,True,5,673.2
1979,2025-04-03 17:44:21.717913,Germany,46-55,M,Facebook Ads,False,6,282.94
1980,2025-07-04 17:44:21.717913,Japan,46-55,M,Google Ads,True,3,451.73
1981,2025-06-28 17:44:21.717913,UK,26-35,M,Facebook Ads,True,5,788.93
1982,2025-06-26 17:44:21.717913,Germany,36-45,F,Direct,False,4,712.9
1983,2025-03-20 17:44:21.717913,UK,26-35,M,Facebook Ads,False,5,200.43
1984,2025-05-31 17:44:21.717913,Australia,46-55,F,Email Marketing,False,3,378.01
1985,2025-05-01 17:44:21.717913,France,26-35,M,Google Ads,True,2,768.0
1986,2025-03-23 17:44:21.717913,UK,18-25,M,Google Ads,True,5,91.25
